Country,Year,Month,Date,Breakdown_Type,Breakdown_Category,Percentage
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),66.55
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),16.83
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),47.13
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),31.31
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),39.64
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),9.87
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),8.75
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),0.43
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),18.26
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),10.63
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),0.5
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),4.05
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),6.71
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),18.0
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),9.54
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),4.6
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),16.8
Uzbekistan,2021,06,2021-06,Firm Size,Size: Medium (20-99),33.98
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),17.69
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),17.68
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),-15.81
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),7.95
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),11.67
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),49.49
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),16.94
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),12.76
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),23.5
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),17.16
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),9.83
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),21.31
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),8.12
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),6.67
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),0.26
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),6.99
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),6.03
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),0.28
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),6.67
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),5.89
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),27.45
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),3.96
Uzbekistan,2021,06,2021-06,Firm Size,Size: Micro (0-4),41.83
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),23.39
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),21.06
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),-7.69
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),6.75
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),17.89
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),44.5
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),14.74
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),21.6
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),64.62
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),21.95
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),31.16
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),22.23
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),30.28
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),14.16
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),10.42
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),0.86
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),9.75
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),7.47
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),0.87
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),6.86
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),5.84
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),21.18
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),4.04
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),8.74
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),15.78
Uzbekistan,2021,06,2021-06,Firm Size,Size: Small (5-19),37.71
Uzbekistan,2021,06,2021-06,National Average,National Average,24.6
Uzbekistan,2021,06,2021-06,National Average,National Average,28.68
Uzbekistan,2021,06,2021-06,National Average,National Average,25.05
Uzbekistan,2021,06,2021-06,National Average,National Average,23.26
Uzbekistan,2021,06,2021-06,National Average,National Average,23.88
Uzbekistan,2021,06,2021-06,National Average,National Average,20.15
Uzbekistan,2021,06,2021-06,National Average,National Average,29.64
Uzbekistan,2021,06,2021-06,National Average,National Average,21.15
Uzbekistan,2021,06,2021-06,National Average,National Average,17.71
Uzbekistan,2021,06,2021-06,National Average,National Average,17.93
Uzbekistan,2021,06,2021-06,National Average,National Average,-7.62
Uzbekistan,2021,06,2021-06,National Average,National Average,3.48
Uzbekistan,2021,06,2021-06,National Average,National Average,-17.18
Uzbekistan,2021,06,2021-06,National Average,National Average,-2.52
Uzbekistan,2021,06,2021-06,National Average,National Average,-10.31
Uzbekistan,2021,06,2021-06,National Average,National Average,6.71
Uzbekistan,2021,06,2021-06,National Average,National Average,6.9
Uzbekistan,2021,06,2021-06,National Average,National Average,6.37
Uzbekistan,2021,06,2021-06,National Average,National Average,7.49
Uzbekistan,2021,06,2021-06,National Average,National Average,6.16
Uzbekistan,2021,06,2021-06,National Average,National Average,20.21
Uzbekistan,2021,06,2021-06,National Average,National Average,28.58
Uzbekistan,2021,06,2021-06,National Average,National Average,28.69
Uzbekistan,2021,06,2021-06,National Average,National Average,19.33
Uzbekistan,2021,06,2021-06,National Average,National Average,12.53
Uzbekistan,2021,06,2021-06,National Average,National Average,43.92
Uzbekistan,2021,06,2021-06,National Average,National Average,34.29
Uzbekistan,2021,06,2021-06,National Average,National Average,50.45
Uzbekistan,2021,06,2021-06,National Average,National Average,40.73
Uzbekistan,2021,06,2021-06,National Average,National Average,46.3
Uzbekistan,2021,06,2021-06,National Average,National Average,16.04
Uzbekistan,2021,06,2021-06,National Average,National Average,17.18
Uzbekistan,2021,06,2021-06,National Average,National Average,19.22
Uzbekistan,2021,06,2021-06,National Average,National Average,12.59
Uzbekistan,2021,06,2021-06,National Average,National Average,16.57
Uzbekistan,2021,06,2021-06,National Average,National Average,19.51
Uzbekistan,2021,06,2021-06,National Average,National Average,27.88
Uzbekistan,2021,06,2021-06,National Average,National Average,24.95
Uzbekistan,2021,06,2021-06,National Average,National Average,15.91
Uzbekistan,2021,06,2021-06,National Average,National Average,16.01
Uzbekistan,2021,06,2021-06,National Average,National Average,65.14
Uzbekistan,2021,06,2021-06,National Average,National Average,67.22
Uzbekistan,2021,06,2021-06,National Average,National Average,69.67
Uzbekistan,2021,06,2021-06,National Average,National Average,57.44
Uzbekistan,2021,06,2021-06,National Average,National Average,66.7
Uzbekistan,2021,06,2021-06,National Average,National Average,21.06
Uzbekistan,2021,06,2021-06,National Average,National Average,19.49
Uzbekistan,2021,06,2021-06,National Average,National Average,19.43
Uzbekistan,2021,06,2021-06,National Average,National Average,24.74
Uzbekistan,2021,06,2021-06,National Average,National Average,19.34
Uzbekistan,2021,06,2021-06,National Average,National Average,29.87
Uzbekistan,2021,06,2021-06,National Average,National Average,34.38
Uzbekistan,2021,06,2021-06,National Average,National Average,33.7
Uzbekistan,2021,06,2021-06,National Average,National Average,26.09
Uzbekistan,2021,06,2021-06,National Average,National Average,29.04
Uzbekistan,2021,06,2021-06,National Average,National Average,20.13
Uzbekistan,2021,06,2021-06,National Average,National Average,15.52
Uzbekistan,2021,06,2021-06,National Average,National Average,23.9
Uzbekistan,2021,06,2021-06,National Average,National Average,18.38
Uzbekistan,2021,06,2021-06,National Average,National Average,21.22
Uzbekistan,2021,06,2021-06,National Average,National Average,29.71
Uzbekistan,2021,06,2021-06,National Average,National Average,38.68
Uzbekistan,2021,06,2021-06,National Average,National Average,32.36
Uzbekistan,2021,06,2021-06,National Average,National Average,24.02
Uzbekistan,2021,06,2021-06,National Average,National Average,29.49
Uzbekistan,2021,06,2021-06,National Average,National Average,10.58
Uzbekistan,2021,06,2021-06,National Average,National Average,10.88
Uzbekistan,2021,06,2021-06,National Average,National Average,13.18
Uzbekistan,2021,06,2021-06,National Average,National Average,9.99
Uzbekistan,2021,06,2021-06,National Average,National Average,9.53
Uzbekistan,2021,06,2021-06,National Average,National Average,8.56
Uzbekistan,2021,06,2021-06,National Average,National Average,10.11
Uzbekistan,2021,06,2021-06,National Average,National Average,7.92
Uzbekistan,2021,06,2021-06,National Average,National Average,7.09
Uzbekistan,2021,06,2021-06,National Average,National Average,9.61
Uzbekistan,2021,06,2021-06,National Average,National Average,0.51
Uzbekistan,2021,06,2021-06,National Average,National Average,10.7
Uzbekistan,2021,06,2021-06,National Average,National Average,7.85
Uzbekistan,2021,06,2021-06,National Average,National Average,0.65
Uzbekistan,2021,06,2021-06,National Average,National Average,0.77
Uzbekistan,2021,06,2021-06,National Average,National Average,13.91
Uzbekistan,2021,06,2021-06,National Average,National Average,3.83
Uzbekistan,2021,06,2021-06,National Average,National Average,0.77
Uzbekistan,2021,06,2021-06,National Average,National Average,10.36
Uzbekistan,2021,06,2021-06,National Average,National Average,6.69
Uzbekistan,2021,06,2021-06,National Average,National Average,0.47
Uzbekistan,2021,06,2021-06,National Average,National Average,0.36
Uzbekistan,2021,06,2021-06,National Average,National Average,9.97
Uzbekistan,2021,06,2021-06,National Average,National Average,8.36
Uzbekistan,2021,06,2021-06,National Average,National Average,0.78
Uzbekistan,2021,06,2021-06,National Average,National Average,0.85
Uzbekistan,2021,06,2021-06,National Average,National Average,10.28
Uzbekistan,2021,06,2021-06,National Average,National Average,9.69
Uzbekistan,2021,06,2021-06,National Average,National Average,0.6
Uzbekistan,2021,06,2021-06,National Average,National Average,6.12
Uzbekistan,2021,06,2021-06,National Average,National Average,6.11
Uzbekistan,2021,06,2021-06,National Average,National Average,22.92
Uzbekistan,2021,06,2021-06,National Average,National Average,5.13
Uzbekistan,2021,06,2021-06,National Average,National Average,10.27
Uzbekistan,2021,06,2021-06,National Average,National Average,2.05
Uzbekistan,2021,06,2021-06,National Average,National Average,23.6
Uzbekistan,2021,06,2021-06,National Average,National Average,1.03
Uzbekistan,2021,06,2021-06,National Average,National Average,7.94
Uzbekistan,2021,06,2021-06,National Average,National Average,7.99
Uzbekistan,2021,06,2021-06,National Average,National Average,20.19
Uzbekistan,2021,06,2021-06,National Average,National Average,5.45
Uzbekistan,2021,06,2021-06,National Average,National Average,5.48
Uzbekistan,2021,06,2021-06,National Average,National Average,6.27
Uzbekistan,2021,06,2021-06,National Average,National Average,22.33
Uzbekistan,2021,06,2021-06,National Average,National Average,5.99
Uzbekistan,2021,06,2021-06,National Average,National Average,3.93
Uzbekistan,2021,06,2021-06,National Average,National Average,6.37
Uzbekistan,2021,06,2021-06,National Average,National Average,24.88
Uzbekistan,2021,06,2021-06,National Average,National Average,5.76
Uzbekistan,2021,06,2021-06,National Average,National Average,7.03
Uzbekistan,2021,06,2021-06,National Average,National Average,8.99
Uzbekistan,2021,06,2021-06,National Average,National Average,5.0
Uzbekistan,2021,06,2021-06,National Average,National Average,6.61
